CourseID,Title,Type,Description,Level,Duration,Rating,Price,URL
35787349,Image Processing with Keras in Python,python,Learn powerful techniques for image analysis in Python using deep learning and convolutional neural networks in Keras.,Intermediate,8 months,4.3,Free,https://www.datacamp.com//courses/image-processing-with-keras-in-python
73295363,Linear Algebra for Data Science in R,r,"This course is an introduction to linear algebra, one of the most important mathematical topics underpinning data sci...",Intermediate,12 months,4.0,Paid,https://www.datacamp.com//courses/linear-algebra-for-data-science-in-r
71930907,Generalized Linear Models in R,r,The Generalized Linear Model course expands your regression toolbox to include logistic and Poisson regression.,Intermediate,4 months,3.0,Paid,https://www.datacamp.com//courses/generalized-linear-models-in-r
24703159,Writing Functions and Stored Procedures in SQL Server,sql,"Master SQL Server programming by learning to create, update, and execute functions and stored procedures.",Intermediate,3 months,3.2,Paid,https://www.datacamp.com//courses/writing-functions-and-stored-procedures-in-sql-server
91410416,Advanced NLP with spaCy,python,"Learn how to use spaCy to build advanced natural language understanding systems, using both rule-based and machine le...",Beginner,9 months,4.5,Free,https://www.datacamp.com//courses/advanced-nlp-with-spacy
62485192,Introduction to Spreadsheets,spreadsheets,"Learn the basics of spreadsheets by working with rows, columns, addresses, and ranges.",Beginner,4 months,4.6,Free,https://www.datacamp.com//courses/introduction-to-spreadsheets
45515209,Data Analysis in Spreadsheets,spreadsheets,"Learn how to analyze data with spreadsheets using functions such as SUM(), AVERAGE(), and VLOOKUP().",Expert,6 months,2.1,Free,https://www.datacamp.com//courses/data-analysis-in-spreadsheets
99765913,Supply Chain Analytics in Python,python,Leverage the power of Python and PuLP to optimize supply chains.,Intermediate,4 months,3.9,Paid,https://www.datacamp.com//courses/supply-chain-analytics-in-python
12508057,Fraud Detection in R,r,Learn to  detect fraud with analytics in R.,Beginner,8 months,5.0,Paid,https://www.datacamp.com//courses/fraud-detection-in-r
47213110,Analyzing Social Media Data in Python,python,"In this course, you'll learn how to collect Twitter data and analyze Twitter text, networks, and geographical origin.",Expert,7 months,4.8,Free,https://www.datacamp.com//courses/analyzing-social-media-data-in-python
54916707,GARCH Models in R,r,Specify and fit GARCH models to forecast time-varying volatility and value-at-risk.,Intermediate,6 months,2.2,Paid,https://www.datacamp.com//courses/garch-models-in-r
63003474,Course Creation at DataCamp,r,Learn all about how DataCamp builds the best platform to learn and teach data skills.,Beginner,5 months,3.0,Paid,https://www.datacamp.com//courses/course-creation-at-datacamp
25069728,Longitudinal Analysis in R,r,Learn how to analyze and model longitudinal data.,Beginner,8 months,4.4,Free,https://www.datacamp.com//courses/longitudinal-analysis-in-r
77389872,Object-Oriented Programming in Python,python,"Learn the fundamentals of object-oriented programming: classes, objects, methods, inheritance, polymorphism, and others!",Beginner,10 months,2.9,Paid,https://www.datacamp.com//courses/object-oriented-programming-in-python
92323558,Fraud Detection in Python,python,Learn how to detect fraud using Python.,Intermediate,12 months,4.3,Paid,https://www.datacamp.com//courses/fraud-detection-in-python
80475396,Data Visualization in Spreadsheets,spreadsheets,Learn the fundamentals of data visualization using spreadsheets.,Expert,9 months,2.4,Free,https://www.datacamp.com//courses/data-visualization-in-spreadsheets
47853997,Advanced Dimensionality Reduction in R,r,Learn how to apply advanced dimensionality techniques such as t-SNE and GLRM.,Expert,8 months,3.3,Free,https://www.datacamp.com//courses/advanced-dimensionality-reduction-in-r
29713008,Customer Segmentation in Python,python,Learn how to segment customers in Python.,Intermediate,10 months,4.6,Free,https://www.datacamp.com//courses/customer-segmentation-in-python
66329526,Topic Modeling in R,r,Learn how to fit topic models using the Latent Dirichlet Allocation algorithm.,Intermediate,9 months,4.2,Free,https://www.datacamp.com//courses/topic-modeling-in-r
91510629,Probability Puzzles in R,r,Learn strategies for answering probability questions in R by solving a variety of probability puzzles.,Beginner,12 months,2.9,Paid,https://www.datacamp.com//courses/probability-puzzles-in-r
72273224,Feature Engineering in R,r,Learn a variety of feature engineering techniques to develop meaningful features that will uncover useful insights ab...,Expert,5 months,2.7,Paid,https://www.datacamp.com//courses/feature-engineering-in-r
36241824,Defensive R Programming,r,Learn defensive programming in R to make your code more robust.,Expert,3 months,3.2,Paid,https://www.datacamp.com//courses/defensive-r-programming
87107325,R For SAS Users,r,Learn how to translate your SAS knowledge into R and analyze data using this free and powerful software language.,Beginner,6 months,3.3,Paid,https://www.datacamp.com//courses/r-for-sas-users
50188749,Intermediate Predictive Analytics in Python,python,Learn how to prepare and organize your data for predictive analytics.,Intermediate,5 months,4.1,Paid,https://www.datacamp.com//courses/intermediate-predictive-analytics-in-python
39287853,Analyzing US Census Data in Python,python,Learn to use the Census API to work with demographic and socioeconomic data.,Expert,12 months,4.0,Paid,https://www.datacamp.com//courses/analyzing-us-census-data-in-python
42076425,Big Data Fundamentals with PySpark,python,Learn the fundamentals of working with big data with PySpark.,Expert,2 months,2.8,Paid,https://www.datacamp.com//courses/big-data-fundamentals-with-pyspark
92461680,Dimensionality Reduction in Python,python,Learn to reduce dimensionality in Python.,Intermediate,9 months,4.3,Paid,https://www.datacamp.com//courses/dimensionality-reduction-in-python
71323429,Working with Dates and Times in Python,python,Learn how to work with dates and times in Python.,Beginner,10 months,2.5,Paid,https://www.datacamp.com//courses/working-with-dates-and-times-in-python
51945384,Designing Machine Learning Workflows in Python,python,Learn to build pipelines that stand the test of time.,Expert,12 months,4.5,Paid,https://www.datacamp.com//courses/designing-machine-learning-workflows-in-python
56855193,Software Engineering for Data Scientists in Python,python,"Learn all about modularity, documentation, &amp; automated testing to help you solve Data Science problems quicker an...",Intermediate,11 months,2.8,Paid,https://www.datacamp.com//courses/software-engineering-for-data-scientists-in-python
12962401,Exploratory Data Analysis in SQL,sql,"Learn how to explore what's available in a database: the tables, relationships between them, and data stored in them.",Intermediate,8 months,4.1,Paid,https://www.datacamp.com//courses/exploratory-data-analysis-in-sql
65734206,Intermediate SQL,sql,Master the complex SQL queries necessary to answer a wide variety of data science questions and prepare robust data s...,Intermediate,11 months,2.9,Paid,https://www.datacamp.com//courses/intermediate-sql
27327957,Writing Efficient Python Code,python,Learn to write efficient code that executes quickly and allocates resources skillfully to avoid unnecessary overhead.,Expert,11 months,2.5,Paid,https://www.datacamp.com//courses/writing-efficient-python-code
15697903,Introduction to Data Science in Python,python,Dive into data science using Python and learn how to effectively analyze and visualize your data.,Intermediate,4 months,4.0,Paid,https://www.datacamp.com//courses/introduction-to-data-science-in-python
50979447,Introduction to Relational Databases in SQL,sql,Learn how to create one of the most efficient ways of storing data - relational databases!,Beginner,11 months,3.4,Free,https://www.datacamp.com//courses/introduction-to-relational-databases-in-sql
57992599,Introduction to SQL Server,sql,Become proficient at using SQL Server to perform common data manipulation tasks.,Intermediate,10 months,4.5,Paid,https://www.datacamp.com//courses/introduction-to-sql-server
44874430,Introduction to Data Visualization with Matplotlib,python,"Learn how to create, customize, and share data visualizations using Matplotlib.",Expert,3 months,2.2,Free,https://www.datacamp.com//courses/introduction-to-data-visualization-with-matplotlib
91806275,Introduction to Text Analysis in R,r,Analyze text data in R using the tidy framework.,Beginner,1 months,4.2,Free,https://www.datacamp.com//courses/introduction-to-text-analysis-in-r
98969005,Feature Engineering for Machine Learning in Python,python,Create new features to improve the performance of your Machine Learning models.,Intermediate,9 months,2.9,Paid,https://www.datacamp.com//courses/feature-engineering-for-machine-learning-in-python
91459343,Introduction to Statistics in Spreadsheets,spreadsheets,Learn how to leverage statistical techniques using spreadsheets to more effectively work with and extract insights fr...,Beginner,11 months,2.3,Paid,https://www.datacamp.com//courses/introduction-to-statistics-in-spreadsheets
21152260,PostgreSQL Summary Stats and Window Functions,sql,"Learn how to create queries for analytics and data engineering with window functions, the SQL secret weapon!",Expert,6 months,4.4,Paid,https://www.datacamp.com//courses/postgresql-summary-stats-and-window-functions
12901073,Reporting in SQL,sql,Learn how to build your very own dashboard by applying all the SQL concepts and functions you have learned in previou...,Intermediate,4 months,2.2,Free,https://www.datacamp.com//courses/reporting-in-sql
